lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2022-09-26 16:27:20.685791,0.022523120045661926,9.489541844232008e-05,0.022523120045661926,20699.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:27:46.838799,,,,,,,,,,,,,,
,2022-09-26 16:27:47.359966,0.011580821126699448,5.656922439811751e-05,0.011580821126699448,20749.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:28:13.423693,,,,,,,,,,,,,,
,2022-09-26 16:28:13.944786,0.013504906557500362,5.7885004935087636e-05,0.013504906557500362,20799.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:28:40.061546,,,,,,,,,,,,,,
,2022-09-26 16:28:40.587913,0.022540323436260223,9.082084579858929e-05,0.022540323436260223,20849.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:29:06.605909,,,,,,,,,,,,,,
,2022-09-26 16:29:07.134495,0.015587933361530304,7.224596629384905e-05,0.015587933361530304,20899.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:29:33.201155,,,,,,,,,,,,,,
,2022-09-26 16:29:33.723147,0.007079225033521652,3.418670530663803e-05,0.007079225033521652,20949.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:29:59.711060,,,,,,,,,,,,,,
,2022-09-26 16:30:30.285213,0.1287710815668106,0.00043669508886523545,0.1287710815668106,20999.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:30:56.309568,,,,,,,,,,,,,,
,2022-09-26 16:30:56.832010,0.0049115982837975025,2.7686504836310633e-05,0.0049115982837975025,21049.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:31:22.866328,,,,,,,,,,,,,,
,2022-09-26 16:31:23.390040,0.12989917397499084,0.0004314120451454073,0.12989917397499084,21099.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:31:49.416504,,,,,,,,,,,,,,
,2022-09-26 16:31:49.941682,0.009974352084100246,4.735180482384749e-05,0.009974352084100246,21149.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:32:15.945461,,,,,,,,,,,,,,
,2022-09-26 16:32:16.469781,0.028607653453946114,0.00011358539632055908,0.028607653453946114,21199.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:32:42.572243,,,,,,,,,,,,,,
,2022-09-26 16:32:43.094937,0.16865158081054688,0.0005988118355162442,0.16865158081054688,21249.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:33:09.061396,,,,,,,,,,,,,,
,2022-09-26 16:33:09.583476,0.008849245496094227,4.404082937981002e-05,0.008849245496094227,21299.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:33:35.630033,,,,,,,,,,,,,,
,2022-09-26 16:33:36.160474,0.1084984764456749,0.0003576670424081385,0.1084984764456749,21349.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:34:02.217285,,,,,,,,,,,,,,
,2022-09-26 16:34:02.739765,0.3546648323535919,0.0024055594112724066,0.3546648323535919,21399.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:34:28.834826,,,,,,,,,,,,,,
,2022-09-26 16:34:29.359461,0.004783111624419689,2.5964624001062475e-05,0.004783111624419689,21449.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:34:55.420120,,,,,,,,,,,,,,
,2022-09-26 16:35:25.494178,0.10754673182964325,0.00035958318039774895,0.10754673182964325,21499.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:35:51.477638,,,,,,,,,,,,,,
,2022-09-26 16:35:51.999529,0.014128579758107662,5.7862853282131255e-05,0.014128579758107662,21549.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:36:18.042789,,,,,,,,,,,,,,
,2022-09-26 16:36:18.577500,0.1551228165626526,0.0005260604666545987,0.1551228165626526,21599.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:36:44.644601,,,,,,,,,,,,,,
,2022-09-26 16:36:45.165492,0.4016442894935608,0.006566867232322693,0.4016442894935608,21649.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:37:11.228527,,,,,,,,,,,,,,
,2022-09-26 16:37:11.750533,0.0027107871137559414,1.528061147837434e-05,0.0027107871137559414,21699.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:37:37.875537,,,,,,,,,,,,,,
,2022-09-26 16:37:38.402153,0.3252641558647156,0.002124355174601078,0.3252641558647156,21749.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:38:04.491849,,,,,,,,,,,,,,
,2022-09-26 16:38:05.016492,0.011368396691977978,5.381692972150631e-05,0.011368396691977978,21799.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:38:30.989034,,,,,,,,,,,,,,
,2022-09-26 16:38:31.510998,0.11442519724369049,0.0003774793294724077,0.11442519724369049,21849.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:38:57.650843,,,,,,,,,,,,,,
,2022-09-26 16:38:58.174273,0.14453767240047455,0.00048491571214981377,0.14453767240047455,21899.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:39:24.214184,,,,,,,,,,,,,,
,2022-09-26 16:39:24.747521,0.1486850380897522,0.0005234210984781384,0.1486850380897522,21949.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:39:50.814030,,,,,,,,,,,,,,
,2022-09-26 16:40:21.294792,0.009415625594556332,4.573022306431085e-05,0.009415625594556332,21999.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:40:47.348920,,,,,,,,,,,,,,
,2022-09-26 16:40:47.870369,0.06582716107368469,0.00021928570640739053,0.06582716107368469,22049.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:41:13.906845,,,,,,,,,,,,,,
,2022-09-26 16:41:14.431730,0.25941595435142517,0.0011545891175046563,0.25941595435142517,22099.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:41:40.427105,,,,,,,,,,,,,,
,2022-09-26 16:41:40.980977,0.03970837593078613,0.00014481307880487293,0.03970837593078613,22149.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:42:07.050905,,,,,,,,,,,,,,
,2022-09-26 16:42:07.572973,0.1172143965959549,0.0003850396897178143,0.1172143965959549,22199.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:42:33.689985,,,,,,,,,,,,,,
,2022-09-26 16:42:34.213423,0.1451387256383896,0.0005166470655240119,0.1451387256383896,22249.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:43:00.271876,,,,,,,,,,,,,,
,2022-09-26 16:43:00.794796,0.004259355831891298,2.4114360712701455e-05,0.004259355831891298,22299.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:43:26.838883,,,,,,,,,,,,,,
,2022-09-26 16:43:27.375010,0.03538241982460022,0.00013799402222502977,0.03538241982460022,22349.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:43:53.463857,,,,,,,,,,,,,,
,2022-09-26 16:43:53.986605,0.2936556339263916,0.0015318356454372406,0.2936556339263916,22399.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:44:20.012998,,,,,,,,,,,,,,
,2022-09-26 16:44:20.535838,0.04627396911382675,0.00016499825869686902,0.04627396911382675,22449.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:44:46.592723,,,,,,,,,,,,,,
,2022-09-26 16:45:16.973103,0.05771775171160698,0.0001970521843759343,0.05771775171160698,22499.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:45:43.086414,,,,,,,,,,,,,,
,2022-09-26 16:45:43.610375,0.024519946426153183,0.00010467958054505289,0.024519946426153183,22549.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:46:09.662568,,,,,,,,,,,,,,
,2022-09-26 16:46:10.194168,0.007314834278076887,3.709324300871231e-05,0.007314834278076887,22599.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:46:36.269584,,,,,,,,,,,,,,
,2022-09-26 16:46:36.791983,0.2559472322463989,0.0016245791921392083,0.2559472322463989,22649.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:47:02.823782,,,,,,,,,,,,,,
,2022-09-26 16:47:03.347774,0.1594395488500595,0.0005653910920955241,0.1594395488500595,22699.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:47:29.346351,,,,,,,,,,,,,,
,2022-09-26 16:47:29.867840,0.1389915645122528,0.00047638677642680705,0.1389915645122528,22749.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:47:55.991890,,,,,,,,,,,,,,
,2022-09-26 16:47:56.516219,0.04079967737197876,0.00015028813504613936,0.04079967737197876,22799.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:48:22.612716,,,,,,,,,,,,,,
,2022-09-26 16:48:23.134789,0.07455798983573914,0.00024768998264335096,0.07455798983573914,22849.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:48:49.207771,,,,,,,,,,,,,,
,2022-09-26 16:48:49.759520,0.030871618539094925,0.00011997999536106363,0.030871618539094925,22899.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:49:15.846854,,,,,,,,,,,,,,
,2022-09-26 16:49:16.371479,0.17154350876808167,0.0006466149352490902,0.17154350876808167,22949.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:49:42.472913,,,,,,,,,,,,,,
,2022-09-26 16:50:13.521170,0.06832610070705414,0.0002343612432014197,0.06832610070705414,22999.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:50:39.551768,,,,,,,,,,,,,,
,2022-09-26 16:50:40.085969,0.4358496069908142,0.005780681502074003,0.4358496069908142,23049.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:51:06.184462,,,,,,,,,,,,,,
,2022-09-26 16:51:06.709837,0.11967039108276367,0.00039744091918691993,0.11967039108276367,23099.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:51:32.771119,,,,,,,,,,,,,,
,2022-09-26 16:51:33.296805,0.0949862152338028,0.0003120314795523882,0.0949862152338028,23149.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:51:59.326321,,,,,,,,,,,,,,
,2022-09-26 16:51:59.847944,0.018077142536640167,7.916721369838342e-05,0.018077142536640167,23199.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:52:25.921928,,,,,,,,,,,,,,
,2022-09-26 16:52:26.444733,0.13177628815174103,0.00043600116623565555,0.13177628815174103,23249.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:52:52.589577,,,,,,,,,,,,,,
,2022-09-26 16:52:53.111914,0.2439347207546234,0.0015816352097317576,0.2439347207546234,23299.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:53:19.117620,,,,,,,,,,,,,,
,2022-09-26 16:53:19.639418,0.0506913885474205,0.00018597186135593802,0.0506913885474205,23349.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:53:45.670015,,,,,,,,,,,,,,
,2022-09-26 16:53:46.192177,0.034022923558950424,0.00013881170889362693,0.034022923558950424,23399.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:54:12.288568,,,,,,,,,,,,,,
,2022-09-26 16:54:12.828691,0.014190197922289371,6.248345016501844e-05,0.014190197922289371,23449.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:54:38.887647,,,,,,,,,,,,,,
,2022-09-26 16:55:09.127375,0.18477965891361237,0.000619558326434344,0.18477965891361237,23499.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:55:35.185068,,,,,,,,,,,,,,
,2022-09-26 16:55:35.708813,0.026074634864926338,0.00010063580702990294,0.026074634864926338,23549.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:56:01.767190,,,,,,,,,,,,,,
,2022-09-26 16:56:02.290790,0.1388000249862671,0.00048636997235007584,0.1388000249862671,23599.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:56:28.457118,,,,,,,,,,,,,,
,2022-09-26 16:56:28.979964,0.06610532104969025,0.0002244150819024071,0.06610532104969025,23649.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:56:55.053256,,,,,,,,,,,,,,
,2022-09-26 16:56:55.580857,0.018207598477602005,7.382113835774362e-05,0.018207598477602005,23699.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:57:21.647667,,,,,,,,,,,,,,
,2022-09-26 16:57:22.170032,0.031925179064273834,0.00012800126569345593,0.031925179064273834,23749.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:57:48.204764,,,,,,,,,,,,,,
,2022-09-26 16:57:48.743965,0.1657981425523758,0.0005894299829378724,0.1657981425523758,23799.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:58:14.881391,,,,,,,,,,,,,,
,2022-09-26 16:58:15.404064,0.0771990567445755,0.00026706489734351635,0.0771990567445755,23849.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:58:41.437559,,,,,,,,,,,,,,
,2022-09-26 16:58:41.964074,0.41699832677841187,0.006029386539012194,0.41699832677841187,23899.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:59:08.135101,,,,,,,,,,,,,,
,2022-09-26 16:59:08.660493,0.5233465433120728,0.013335970230400562,0.5233465433120728,23949.0,2.0,,,,,,,,,
0.0005,2022-09-26 16:59:34.753196,,,,,,,,,,,,,,
,2022-09-26 17:00:04.908428,0.21313922107219696,0.0008473803172819316,0.21313922107219696,23999.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:00:30.935594,,,,,,,,,,,,,,
,2022-09-26 17:00:31.457180,0.19551241397857666,0.0007827321533113718,0.19551241397857666,24049.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:00:57.508150,,,,,,,,,,,,,,
,2022-09-26 17:00:58.036379,0.04711773991584778,0.0001658449473325163,0.04711773991584778,24099.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:01:24.071261,,,,,,,,,,,,,,
,2022-09-26 17:01:24.594396,0.11330796033143997,0.0003731268225237727,0.11330796033143997,24149.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:01:50.641058,,,,,,,,,,,,,,
,2022-09-26 17:01:51.167497,0.013934857212007046,6.203390512382612e-05,0.013934857212007046,24199.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:02:17.262528,,,,,,,,,,,,,,
,2022-09-26 17:02:17.786425,0.04690105468034744,0.00016620785754639655,0.04690105468034744,24249.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:02:43.901638,,,,,,,,,,,,,,
,2022-09-26 17:02:44.422618,0.4589860439300537,0.016081135720014572,0.4589860439300537,24299.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:03:10.518955,,,,,,,,,,,,,,
,2022-09-26 17:03:11.041872,0.0028998604975640774,1.660869202169124e-05,0.0028998604975640774,24349.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:03:37.102048,,,,,,,,,,,,,,
,2022-09-26 17:03:37.633511,0.3072846829891205,0.0026041946839541197,0.3072846829891205,24399.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:04:03.781782,,,,,,,,,,,,,,
,2022-09-26 17:04:04.304709,0.24179941415786743,0.0012613310245797038,0.24179941415786743,24449.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:04:30.319621,,,,,,,,,,,,,,
,2022-09-26 17:05:00.774579,0.2819477617740631,0.0019428232917562127,0.2819477617740631,24499.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:05:26.866323,,,,,,,,,,,,,,
,2022-09-26 17:05:27.389832,0.003971154801547527,2.2547885237145238e-05,0.003971154801547527,24549.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:05:53.473803,,,,,,,,,,,,,,
,2022-09-26 17:05:53.996268,0.01810314692556858,7.81140843173489e-05,0.01810314692556858,24599.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:06:20.081355,,,,,,,,,,,,,,
,2022-09-26 17:06:20.605454,0.05718947947025299,0.00018786275177262723,0.05718947947025299,24649.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:06:46.686823,,,,,,,,,,,,,,
,2022-09-26 17:06:47.210990,0.016049593687057495,7.019253098405898e-05,0.016049593687057495,24699.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:07:13.313291,,,,,,,,,,,,,,
,2022-09-26 17:07:13.837829,0.0392310693860054,0.00014363977243192494,0.0392310693860054,24749.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:07:39.870272,,,,,,,,,,,,,,
,2022-09-26 17:07:40.392321,0.06345296651124954,0.0002100763813359663,0.06345296651124954,24799.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:08:06.580188,,,,,,,,,,,,,,
,2022-09-26 17:08:07.103175,0.03690479323267937,0.0001470637507736683,0.03690479323267937,24849.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:08:33.217450,,,,,,,,,,,,,,
,2022-09-26 17:08:33.739374,0.08425801992416382,0.0002770051942206919,0.08425801992416382,24899.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:08:59.820116,,,,,,,,,,,,,,
,2022-09-26 17:09:00.345932,0.015044687315821648,6.875890539959073e-05,0.015044687315821648,24949.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:09:26.394471,,,,,,,,,,,,,,
,2022-09-26 17:09:57.361512,0.0860535204410553,0.00028447588556446135,0.0860535204410553,24999.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:10:23.584728,,,,,,,,,,,,,,
,2022-09-26 17:10:24.112834,0.1213681697845459,0.00041749310912564397,0.1213681697845459,25049.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:10:50.188320,,,,,,,,,,,,,,
,2022-09-26 17:10:50.715913,0.0652923658490181,0.00022350151266437024,0.0652923658490181,25099.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:11:16.825182,,,,,,,,,,,,,,
,2022-09-26 17:11:17.349496,0.0072342040948569775,3.695041232276708e-05,0.0072342040948569775,25149.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:11:43.442634,,,,,,,,,,,,,,
,2022-09-26 17:11:43.965675,0.1445816457271576,0.00047549608279950917,0.1445816457271576,25199.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:12:10.048451,,,,,,,,,,,,,,
,2022-09-26 17:12:10.569690,0.009052635170519352,4.518296191236004e-05,0.009052635170519352,25249.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:12:36.653875,,,,,,,,,,,,,,
,2022-09-26 17:12:37.178723,0.028086164966225624,0.00011473472113721073,0.028086164966225624,25299.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:13:03.295717,,,,,,,,,,,,,,
,2022-09-26 17:13:03.821788,0.007215017918497324,3.5855977330356836e-05,0.007215017918497324,25349.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:13:29.823581,,,,,,,,,,,,,,
,2022-09-26 17:13:30.352609,0.05114685371518135,0.00018204933439847082,0.05114685371518135,25399.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:13:56.445844,,,,,,,,,,,,,,
,2022-09-26 17:13:56.983177,0.02157691679894924,9.248341666534543e-05,0.02157691679894924,25449.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:14:23.046715,,,,,,,,,,,,,,
,2022-09-26 17:14:54.016754,0.00270078144967556,1.5446135876118205e-05,0.00270078144967556,25499.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:15:20.042784,,,,,,,,,,,,,,
,2022-09-26 17:15:20.564285,0.06645382195711136,0.00021981046302244067,0.06645382195711136,25549.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:15:46.623591,,,,,,,,,,,,,,
,2022-09-26 17:15:47.161152,0.24435731768608093,0.001010451465845108,0.24435731768608093,25599.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:16:13.209237,,,,,,,,,,,,,,
,2022-09-26 17:16:13.730863,0.05888639762997627,0.00020130557822994888,0.05888639762997627,25649.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:16:39.691245,,,,,,,,,,,,,,
,2022-09-26 17:16:40.212127,0.19681784510612488,0.0008938688552007079,0.19681784510612488,25699.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:17:06.236763,,,,,,,,,,,,,,
,2022-09-26 17:17:06.757362,0.0021495174150913954,1.3096868315187749e-05,0.0021495174150913954,25749.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:17:32.787424,,,,,,,,,,,,,,
,2022-09-26 17:17:33.310483,0.3023136258125305,0.002117257798090577,0.3023136258125305,25799.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:17:59.362614,,,,,,,,,,,,,,
,2022-09-26 17:17:59.883868,0.026209624484181404,0.00010521467629587278,0.026209624484181404,25849.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:18:25.878439,,,,,,,,,,,,,,
,2022-09-26 17:18:26.398856,0.1556612253189087,0.0005122348666191101,0.1556612253189087,25899.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:18:52.514410,,,,,,,,,,,,,,
,2022-09-26 17:18:53.035288,0.013859556056559086,5.82411557843443e-05,0.013859556056559086,25949.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:19:19.065670,,,,,,,,,,,,,,
,2022-09-26 17:19:49.801546,0.321228951215744,0.002067895606160164,0.321228951215744,25999.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:20:15.847314,,,,,,,,,,,,,,
,2022-09-26 17:20:16.371250,0.07659725844860077,0.00026850018184632063,0.07659725844860077,26049.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:20:42.475765,,,,,,,,,,,,,,
,2022-09-26 17:20:42.996656,0.3691444396972656,0.005337466485798359,0.3691444396972656,26099.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:21:09.043675,,,,,,,,,,,,,,
,2022-09-26 17:21:09.566352,0.12248179316520691,0.0004127343709114939,0.12248179316520691,26149.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:21:35.583295,,,,,,,,,,,,,,
,2022-09-26 17:21:36.106565,0.27687644958496094,0.0018083268078044057,0.27687644958496094,26199.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:22:02.156571,,,,,,,,,,,,,,
,2022-09-26 17:22:02.713748,0.024860041216015816,0.00010799280425999314,0.024860041216015816,26249.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:22:28.676528,,,,,,,,,,,,,,
,2022-09-26 17:22:29.200824,0.26412302255630493,0.0015603399369865656,0.26412302255630493,26299.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:22:55.355659,,,,,,,,,,,,,,
,2022-09-26 17:22:55.900900,0.06931215524673462,0.00023807084653526545,0.06931215524673462,26349.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:23:22.021794,,,,,,,,,,,,,,
,2022-09-26 17:23:22.547916,0.16644734144210815,0.000602320593316108,0.16644734144210815,26399.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:23:48.667197,,,,,,,,,,,,,,
,2022-09-26 17:23:49.189355,0.041382983326911926,0.0001525921543361619,0.041382983326911926,26449.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:24:15.299114,,,,,,,,,,,,,,
,2022-09-26 17:24:45.855805,0.06417660415172577,0.0002245982177555561,0.06417660415172577,26499.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:25:11.966377,,,,,,,,,,,,,,
,2022-09-26 17:25:12.491920,0.029185451567173004,0.00011983129661530256,0.029185451567173004,26549.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:25:38.560020,,,,,,,,,,,,,,
,2022-09-26 17:25:39.084036,0.1502264142036438,0.0005528366891667247,0.1502264142036438,26599.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:26:05.172522,,,,,,,,,,,,,,
,2022-09-26 17:26:05.696492,0.5113792419433594,0.01791679486632347,0.5113792419433594,26649.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:26:31.774244,,,,,,,,,,,,,,
,2022-09-26 17:26:32.308531,0.42911529541015625,0.003762726904824376,0.42911529541015625,26699.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:26:58.433004,,,,,,,,,,,,,,
,2022-09-26 17:26:58.968224,0.0896831676363945,0.0002982777659781277,0.0896831676363945,26749.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:27:25.120751,,,,,,,,,,,,,,
,2022-09-26 17:27:25.643901,0.18200239539146423,0.0006885683978907764,0.18200239539146423,26799.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:27:51.664018,,,,,,,,,,,,,,
,2022-09-26 17:27:52.198385,0.12132398784160614,0.0004022857756353915,0.12132398784160614,26849.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:28:18.312435,,,,,,,,,,,,,,
,2022-09-26 17:28:18.834777,0.11043301969766617,0.0003682760871015489,0.11043301969766617,26899.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:28:44.873077,,,,,,,,,,,,,,
,2022-09-26 17:28:45.395570,0.15330639481544495,0.0005450205062516034,0.15330639481544495,26949.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:29:11.558715,,,,,,,,,,,,,,
,2022-09-26 17:29:41.663582,0.011630004271864891,5.315274029271677e-05,0.011630004271864891,26999.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:30:07.794332,,,,,,,,,,,,,,
,2022-09-26 17:30:08.319246,0.0879945158958435,0.00028910336550325155,0.0879945158958435,27049.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:30:34.443413,,,,,,,,,,,,,,
,2022-09-26 17:30:34.966200,0.007421016693115234,3.6615561839425936e-05,0.007421016693115234,27099.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:31:01.011567,,,,,,,,,,,,,,
,2022-09-26 17:31:01.534016,0.06562723219394684,0.00022348233324009925,0.06562723219394684,27149.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:31:27.596188,,,,,,,,,,,,,,
,2022-09-26 17:31:28.118713,0.008904754184186459,4.4766307837562636e-05,0.008904754184186459,27199.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:31:54.260609,,,,,,,,,,,,,,
,2022-09-26 17:31:54.799168,0.0037572793662548065,2.1026791728218086e-05,0.0037572793662548065,27249.0,2.0,,,,,,,,,
0.0005,2022-09-26 17:32:20.714875,,,,,,,,,,,,,,
,2022-09-26 17:32:21.234787,0.7300978899002075,0.12323851883411407,0.7300978899002075,27299.0,2.0,,,,,,,,,
,2022-09-26 17:33:18.643869,,,,,2.0,0.13313472270965576,0.004248726647347212,0.13313472270965576,0.11334488540887833,0.0009759528911672533,0.11334488540887833,,,
,2022-09-26 17:33:18.719491,,,,,2.0,,,,,,,0.11889919638633728,0.0024398050736635923,0.11889919638633728
0.0005,2022-09-26 17:33:47.314415,,,,,,,,,,,,,,
,2022-09-26 17:33:47.841500,0.06852920353412628,0.00022984262614045292,0.06852920353412628,27349.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:34:13.882242,,,,,,,,,,,,,,
,2022-09-26 17:34:14.418078,0.14556601643562317,0.0005275259609334171,0.14556601643562317,27399.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:34:40.524413,,,,,,,,,,,,,,
,2022-09-26 17:34:41.048424,0.3616982698440552,0.0030318519566208124,0.3616982698440552,27449.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:35:07.151799,,,,,,,,,,,,,,
,2022-09-26 17:35:37.575616,0.002838136861100793,1.680348395893816e-05,0.002838136861100793,27499.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:36:03.699017,,,,,,,,,,,,,,
,2022-09-26 17:36:04.225191,0.15059791505336761,0.0005646057543344796,0.15059791505336761,27549.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:36:30.384899,,,,,,,,,,,,,,
,2022-09-26 17:36:30.906749,0.3061006963253021,0.0017452705651521683,0.3061006963253021,27599.0,3.0,,,,,,,,,
0.0005,2022-09-26 17:36:57.081191,,,,,,,,,,,,,,
